Unnamed: 0,SbjNum,Latitude,Longitude,Q21.Income.Food.O1,Q21.Income.SchoolFees.O2,Q21.Income.MedicalBills.O3,Q21.Income.Clothes.O4,Q21.Income.Energy.O5,Q21.Income.Other.O6,Q21.Income.Other.O6.Text,Q29.Income,Q33.CashCropSold,Q34.CashCropUsed,Q35.CashCropSavedForSeed,Q36.CashCropLost,Q38.CashCropEarnings,Q39.CashCropPx,Q40.CostOfProduction,Q41.AverageYear,Q42.ProductionHigherLower,Q56.ProportionCropsSold,Q57.ProportionCropsUsed,Q58.ProportionCropsSavedSeed,Q59.ProportionCropsLost,Q61.CropEarning,Q62.CropSalePx,Q63.ProductionCost,Q64.AverageYear,Q65.ProductionHigherLower,Q67.RearingLivestock,Q69.AmountEarnedCattle,Q70.NumberCattleSold,Q71.PxPerCattle,Q72.TotalEarningCattle,Q73.AmountEarnedGoats,Q74.NumberGoatsSold,Q75.PxPerGoat,Q76.TotalEarningGoats,Q77.AmountEarnedPigs,Q78.NumberPigsSold,Q79.PxPerPig,Q80.TotalEarningPigs,Q81.AmountEarnedChickens,Q82.NumberChickensSold,Q83.PxPerChicken,Q84.TotalEarningsChickens,Q85.RearOtherAnimal,Q86.OtherAnimalType,Q87.OtherAnimalPx,Q88.TotalEarningOtherAnimal,Q89.MainSourcesIncome.1st,Q89.MainSourcesIncome.2nd,Q89.MainSourcesIncome.3rd,Q89.MainSourcesIncome.4th,Q89.MainSourcesIncome.5th,Q89.MainSourcesIncome.TeaIncome,Q89.MainSourcesIncome.CoffeeIncome,Q89.MainSourcesIncome.BananaIncome,Q89.MainSourcesIncome.MaizeIncome,Q89.MainSourcesIncome.HydroponicsIncome,Q89.MainSourcesIncome.BeansIncome,Q89.MainSourcesIncome.LivestockIncome,Q89.MainSourcesIncome.BeekeepingIncome,Q89.MainSourcesIncome.TreeIncome,Q89.MainSourcesIncome.FishIncome,Q89.MainSourcesIncome.HandicraftIncome,Q89.MainSourcesIncome.KitchenGardenIncome,Q89.MainSourcesIncome.SalaryJobIncome,Q89.MainSourcesIncome.CasualLaborIncome,Q89.MainSourcesIncome.RemitIncome,Q89.MainSourcesIncome.GoatIncome,Q89.MainSourcesIncome.PigIncome,Q89.MainSourcesIncome.CattleIncome,Q89.MainSourcesIncome.ChickenIncome,Q89.MainSourcesIncome.Other,Q104.GoodAgPracticeAware.O1,Q104.GoodAgPracticeAware.O2,Q104.GoodAgPracticeAware.O3,Q104.GoodAgPracticeAware.O4,Q104.GoodAgPracticeAware.O5,Q104.GoodAgPracticeAware.O6,Q104.GoodAgPracticeAware.O7,Q104.GoodAgPracticeAware.O8,Q104.GoodAgPracticeAware.O9,Q104.GoodAgPracticeAware.O10,Q104.GoodAgPracticeAware.O11,Q104.GoodAgPracticeAware.O12,Q104.GoodAgPracticeAware.O13,Q104.GoodAgPracticeAware.O14.Text,Q105.GoodAgPracticeTrained.O1,Q105.GoodAgPracticeTrained.O2,Q105.GoodAgPracticeTrained.O3,Q105.GoodAgPracticeTrained.O4,Q105.GoodAgPracticeTrained.O5,Q105.GoodAgPracticeTrained.O6,Q105.GoodAgPracticeTrained.O7,Q105.GoodAgPracticeTrained.O8,Q105.GoodAgPracticeTrained.O9,Q105.GoodAgPracticeTrained.O10,Q105.GoodAgPracticeTrained.O11,Q105.GoodAgPracticeTrained.O12,Q105.GoodAgPracticeTrained.O13,Q105.GoodAgPracticeTrained.O14,Q105.GoodAgPracticeTrained.O15.Text,Q106.ActiviesPracticed.O1,Q106.ActiviesPracticed.O2,Q106.ActiviesPracticed.O3,Q106.ActiviesPracticed.O4,Q106.ActiviesPracticed.O5,Q106.ActiviesPracticed.O6,Q106.ActiviesPracticed.O7,Q106.ActiviesPracticed.O8,Q106.ActiviesPracticed.O9,Q106.ActiviesPracticed.O10,Q106.ActiviesPracticed.O11,Q106.ActiviesPracticed.O12,Q106.ActiviesPracticed.O13,Q106.ActiviesPracticed.O14.Text,Q108.ChangesInPractice,Q109.WhatChange,Q114.NewBusinessStarted,Q115.WhatNewBusiness,Q117.FromWhereLearned.O1,Q117.FromWhereLearned.O2,Q117.FromWhereLearned.O3,Q117.FromWhereLearned.O4,Q117.FromWhereLearned.O5,Q117.FromWhereLearned.O6,Q117.FromWhereLearned.O7.Text,Q118.CostStarting,Q119.DifferenceToIncome,Q120.HowContributeIncome,Q121.OverallIncomeChange,Q122.WhyIncomeChanged,Q21.Income.Other.O6.Text.Tags
139,23992406,-0.506347439,30.36223498,1,2,3,4,5,-2,,5,100,100,0,1,"3,000,000 ugx",2300,"1,000,000 ugx",1,1,2,2,1,5,"3,000,000","2,300 ugx","1,000,000",1,1,1,"200,000 ugx",0,0,"200,000 ugx",,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1200 kgs,500 bunches,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,12,-2,-2,-2,-2,,1,2,3,4,5,6,7,8,12,-2,-2,-2,-2,-2,,1,2,3,4,6,7,12,-2,-2,-2,-2,-2,-2,,1,"Mulching
Shades
Ditches",2,,,,,,,,,,,,,,
140,23992407,-0.509440262,30.35810603,1,2,3,4,5,-2,,5,100,100,0,1,"600,000 ugx",2500,0,1,1,1,3,1,1,"600,000","2,500 ugx",0,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,280 kgs,200 bunches,,,40 kgs,,,,,,,,,,,,,,,1,2,3,4,5,6,7,12,-2,-2,-2,-2,-2,,1,2,3,4,5,6,7,12,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,12,-2,-2,-2,-2,-2,,1,Prunning and mulchingp,2,,,,,,,,,,,,,,
141,23992408,-0.509148455,30.35532568,1,2,3,4,5,-2,,5,100,100,0,1,"4,000,000 ugx",2400,"1,000,000 ugx",1,1,2,2,1,5,"4,000,000","2,400 ugx","1,000,000 ugx",1,1,1,0,0,0,0,,,,,,,,,,,,,-1,-1,-1,-1,2,6,-2,-2,-2,,1300 kgs,,,,300 kgs,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,12,-2,-2,-2,-2,,1,2,3,4,5,6,7,12,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,12,-2,-2,-2,-2,-2,-2,-2,,1,Adding manure in my coffee plantations.,2,,,,,,,,,,,,,,
142,23992484,-0.955538842,30.3529469,1,3,4,5,-2,-2,,5,75,20,5,5,"1,500,000/=",2300,"650,000/=",1,1,3,1,1,1,"156,000/=",1300/=,"60,000/=",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,2,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,CONSTRUCTING COMPOST PITS FOR MANURE,2,,,,,,,,,,,,,,
143,23992485,-0.955013072,30.35220281,1,2,4,-2,-2,-2,,1,0,0,0,4,0,0,"3,000,000/=",2,5,1,1,1,1,,,"20,000/=",2,5,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,3,20,-2,-2,-2,,,2,,,,,,,,,,,,,,,,,TOMATO GROWING  No.1,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NONE,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NONE,13,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,NONE,2,,2,,,,,,,,,,,,,,
144,23992486,-0.812736706,30.24670906,2,3,6,-2,-2,-2,LABOUR,5,100,0,0,1,"5,000,000/=",2500,"1,000,000/=",1,1,2,1,1,1,"1,500,000/=",1300/=,"200,000/=",1,1,1,"4,500,000/=",3,"1,500,000/=","4,500,000/=",200000,2,100000,200000,,,,,,,0,,-1,-1,-1,-1,2,3,16,-2,-2,,1,2,,,,,,,,,,,,,3,,,,,1,8,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,5,8,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,USING MANURE AND COW DUNG,1,4,7,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
145,23992487,,,1,2,-2,-2,-2,-2,,2,80,0,20,5,"1,750,000/=",2500,0,1,4,3,1,1,1,"200,000/=","10,000/=",0,2,5,1,,,,,320000,4,80000,320000,,,,,52000,5,100,52000,-1,-1,-1,-1,2,3,19,-2,-2,,1,2,,,,,,,,,,,,,,,,3,,4,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,7,13,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,USING SOIL FERTILIZERS,1,I HAVE A SMALL SHOP SELLING GROCERIES,1,-2,-2,-2,-2,-2,,"30,000/=",1,5,4,AVAILABILITY OF MORE CUSTOMERS AND OTHER SOCIAL CENTRES LIKE SCHOOLS AROUND,
146,23992488,,,1,2,6,-2,-2,-2,MY CHILDREN,5,85,5,15,1,"1,500,000/=",2300,5000/=,2,2,3,1,1,1,"150,000/=","10,000/=",0,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,20,-2,-2,,1,2,,,,,,,,,,,,,,,,,GROUND NUTS,1,2,4,5,7,11,13,-2,-2,-2,-2,-2,-2,DRYING THE COFFEE SEEDS,1,2,4,7,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,7,10,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
147,23992489,,,1,2,3,6,-2,-2,BUYING LAND,5,80,0,15,1,"2,500,000/=",2700,"700,000/=",1,2,,,,,,,,,,1,"2,500,000/=",3,"800,000/=","2,500,000/=",,,,,,,,,,,,,-1,-1,-1,-1,2,18,20,-2,-2,,1,,,,,,,,,,,,,,,,2,,SEWING BUSINESS (TAILORING),1,2,4,7,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,2,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,DRYING COFFEE IN THE SUN AFTER HARVESTING TO PREVENT IT FROM GETTING DUMP,1,2,3,4,5,7,13,-2,-2,-2,-2,-2,-2,DRYING COFFEE IN THE SUN TO PREVENT IT FROM GETTING DUMP,2,,1,TAILORING/SEWING BUSINESS,5,-2,-2,-2,-2,-2,,"2,000,000/=",1,7,5,I HAVE TWO SOURCES OF INCOME; SELLING COFFEE AND TAILORING,
148,23992490,,,1,2,4,-2,-2,-2,,1,0,95,2,1,,,0/=,1,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,14,-1,-2,-2,-2,,,,,,,,,,,,,,1,,,,,,,1,2,7,8,11,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,4,8,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
149,23992491,,,2,6,-2,-2,-2,-2,BUYING LAND,5,95,0,0,1,"600,000/=",2000,"250,000/=",1,2,3,1,1,5,"60,000/=",1200/=,"12,000/=",1,2,1,0/=,0/=,0/=,0/=,0,0,0,0,,,,,,,,,1,"BEES , RABBITS",0/=,0/=,2,8,-2,-2,-2,,1,,,,,,2,,,,,,,,,,,,,1,4,7,8,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,5,7,8,10,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,SPACING COFFEE TREES WHILE PLANTING,2,,,,,,,,,,,,,,
150,23992492,,,2,4,-2,-2,-2,-2,,5,95,0,0,1,"800,000/=",2400,0/=,2,4,1,1,1,1,0/=,0/=,0/=,2,3,1,0/=,0/=,0/=,0/=,200000,2,100000,200000,0,0/=,0/=,0,0,0/=,0,0,2,-1,-1,-1,2,3,7,-2,-2,,1,2,,,,3,,,,,,,,,,,,,,1,4,5,7,8,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,4,5,7,8,10,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,10,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
151,23992493,,,6,-2,-2,-2,-2,-2,PAYING CASUAL LABOURERS,5,75,20,0,5,"1,800,000/=",5000,"500,000/=",1,2,3,1,1,1,"750,000/=",1600/=,"96,000/=",1,2,1,0/=,0,0/=,0/=,300000,3,100000,300000,500000,2,"250,000/=",500000,0,0,0,0,-1,-1,-1,-1,2,3,17,18,-2,,1,2,,,,,,,,,,,,,,4,3,,,1,4,5,7,8,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,2,4,5,7,10,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,3,4,5,7,10,13,-2,-2,-2,-2,-2,-2,MULCHING,1,SPACING THE COFFEE TREES DURING PLANTING,2,,,,,,,,,,,,,,
152,23992494,,,1,2,4,-2,-2,-2,,5,97,0,0,5,"316,800/=",2400,"50,000/=",1,2,3,1,1,5,"400,000/=",5000/=,0/=,1,2,1,,,,,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,3,20,-2,-2,,1,2,,,,,,,,,,,,,,,,,SHOP,1,3,4,5,7,8,13,-2,-2,-2,-2,-2,-2,REFRAINING FROM SPRAYING PESTCIDES,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,4,7,8,10,13,-1,-2,-2,-2,-2,-2,-2,MULCHING,2,,1,SMALL RETAIL SHOP,1,-2,-2,-2,-2,-2,,"500,000/=",1,6,3,INCREASE IN THE COST OF THE GOODS HAS REDUCED THE NUMBER OF CUSTOMERS,
153,23992497,,,1,2,6,-2,-2,-2,PAYING CASUAL LABOUR,5,95,0,0,1,"1,200,000/=",2300,"500,000/=",2,4,2,2,1,5,"1,200,000/=",5000/=,"400,000/=",2,3,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,ADDING MULCHES TO THE SOIL TO CONTROL SOIL EROSION,2,,,,,,,,,,,,,,
154,23992498,,,1,2,3,-2,-2,-2,,5,98,0,0,1,"1,500,000/=",2300,"200,000/=",2,3,2,1,1,5,"700,000/=",2500/=,0/=,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,20,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,PASSION FRUITS,1,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,7,8,13,-2,-2,-2,-2,-2,-2,-2,-2,MAKING MANURE,2,,2,,,,,,,,,,,,,,
155,23992499,,,2,4,-1,-2,-2,-2,,5,95,0,0,5,"1,500,000/=",2800,"300,000/=",1,2,3,1,1,5,0/=,,0/=,1,2,1,"700,000/=",1 COW,"700,000/=","700,000/=",200000,2,100000,200000,0,0/=,0/=,0,,,,,-1,-1,-1,-1,2,3,18,-2,-2,,1,2,,,,,,,,,,,,,,,3,,,1,2,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,MULCHING,1,SPACING COFFEE TREES DURING PLANTING,2,,,,,,,,,,,,,,
156,23992500,,,1,2,3,-2,-2,-2,,5,97,0,0,5,"1,080,000/=",2300,"400,000/=",1,2,2,1,1,5,"300,000/=",5000/=,0/=,1,3,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,COFFEE TREE SPACING DURING PLANTING,1,2,3,4,5,7,8,10,13,-2,-2,-2,-2,MULCHING,1,ADDED MULCHES TO PREVENT SOIL EROSION,2,,,,,,,,,,,,,,
157,23992501,,,2,3,5,6,-2,-2,WATER,5,98,0,0,5,"3,500,000/=",2500,"500,000/=",1,1,2,1,1,5,"1,000,000/=",8000/=,"200,000/=",1,1,1,0/=,0/=,0/=,0/=,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,4,5,7,11,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,4,5,7,10,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
158,23992502,,,1,2,3,-2,-2,-2,,5,98,0,0,1,"1,200,000/=",2500,"500,000/=",2,3,5,4,1,1,0/=,,0/=,2,3,1,,,,,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
159,23992503,,,1,2,3,4,-2,-2,,5,98,0,0,1,"1,500,000/=",2700,0/=,2,3,5,4,1,5,0/=,0/=,0/=,2,3,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
160,23992504,,,1,2,3,-2,-2,-2,,2,90,32,5,1,"800,000/=",2500,0/=,1,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,5,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
161,23992505,,,1,2,3,-2,-2,-2,,5,90,2,5,1,"700,000/=",2300,0/=,2,4,5,1,1,5,0/=,0/=,0/=,2,4,1,"580,000/=",1 COW,"580,000/=","580,000/=",,,,,,,,,,,,,-1,-1,-1,-1,2,18,-2,-2,-2,,1,,,,,,,,,,,,,,,,2,,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,NOT KEEPING PIGS IN THE COFFEE PLANTATIONS,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
162,23992506,,,1,2,3,-2,-2,-2,,5,90,0,0,1,"240,000/=",2500,0/=,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,3,4,7,8,-1,-2,-2,-2,-2,-2,-2,,1,2,3,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,7,10,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
163,23992507,,,1,2,-2,-2,-2,-2,,5,85,0,10,1,"500,000/=",2400,0/=,1,3,5,3,1,5,0/=,0/=,0/=,1,3,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,3,4,5,7,8,11,-2,-2,-2,-2,-2,-2,,1,2,3,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,,1,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,MULCHING,1,MULCHING,2,,,,,,,,,,,,,,
164,23992515,,,1,2,3,-2,-2,-2,,5,95,0,0,5,"1,500,000/=",2700,0/=,1,2,1,3,1,5,"300,000/=","8,000/=",0/=,1,2,1,,,,,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,,1,PRACTICING MIXED FARMING,2,,,,,,,,,,,,,,
165,23992516,,,1,2,3,4,5,-2,,5,95,0,2,5,"3,000,000/=",2300,"1,000,000/=",1,2,5,4,1,5,0/=,0/=,0/=,1,2,1,,,,,300000,2,150000,300000,,,,,0,0,0,0,2,-1,-1,-1,2,8,20,-2,-2,,1,,,,,,2,,,,,,,,,,,,ALCOHOL BREWING,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,,1,APPLYING MANURE AND MULCHES,1,ALCOHOL BREWING,1,-2,-2,-2,-2,-2,,"200,000/=",1,5,5,I HAVE DIVERSIFIED,
166,23992517,,,1,2,-2,-2,-2,-2,,1,0,0,0,4,0/=,0,0/=,2,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,20,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,NONE,1,3,4,5,7,8,9,-2,-2,-2,-2,-2,-2,,1,3,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NONE,2,,2,,,,,,,,,,,,,,
167,23992518,,,1,2,3,-2,-2,-2,,5,70,0,0,1,"300,000/=",2600,0/=,1,2,5,4,1,5,0/=,,0/=,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,6,-2,-2,-2,,1,,,,2,,,,,,,,,,,,,,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,,1,PRUNNING,2,,,,,,,,,,,,,,
168,23992519,,,1,2,4,-2,-2,-2,,3,80,0,0,1,"180,000/=",2300,0/=,2,3,5,4,1,5,,,0/=,2,3,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,6,-2,-2,-2,,1,,,,2,,,,,,,,,,,,,,,2,3,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,13,-2,-2,-2,-2,SPACING COFFEE TREES DURING PLANTING,1,PLANTING OTHER CROPS LIKE BANANAS TO GIVE SHADE TO COFFEE TREES,2,,,,,,,,,,,,,,
169,23992520,,,1,2,3,-2,-2,-2,,5,95,0,0,5,"1,200,000/=",2300,"400,000/=",1,2,1,3,1,5,"150,000/=","6,000/=",0/=,1,2,1,0/=,0,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,4,5,11,-1,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,8,10,13,-2,-2,-2,-2,-2,-2,MULCHING,1,2,3,4,5,7,8,10,11,13,-1,-1,-1,MULCHING,2,,2,,,,,,,,,,,,,,
170,23992521,,,2,3,-2,-2,-2,-2,,5,95,0,0,5,"1,000,000/=",2300,0/=,1,3,2,1,1,1,"5,000,000/=","5,000/=",0/=,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,3,4,5,7,8,11,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,13,-1,-1,-1,-1,MULCHING,2,,2,,,,,,,,,,,,,,
171,23992522,,,1,2,3,-2,-2,-2,,5,100,0,0,5,"120,000/=",2700,0/=,2,3,2,1,1,5,"70,000/=","1,400/=",0/=,2,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
172,23992523,,,6,-2,-2,-2,-2,-2,BUYING LIVESTOCK,5,90,0,5,5,"1,800,000/=",2600,0/=,2,3,1,1,1,5,"27,000/=","2,000/=",0/=,2,3,1,0/=,0,,0/=,0,0,0,0,0,0,0/=,0,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,,1,2,3,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,10,13,-2,-2,-2,-2,-2,MULCHING ,1,ADDED MULCHES TO THE COFFEE GARDEN,2,,,,,,,,,,,,,,
173,23992524,,,1,2,3,-2,-2,-2,,5,98,0,0,1,"250,000/=",2300,0/=,2,4,5,4,1,1,0/=,0/=,0/=,2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,10,-2,-2,-2,-2,-2,-2,,1,"COFFEE SPACING DURING PLANTING
PLANTING BANANAS TO ACT AS SHADE TREES",2,,,,,,,,,,,,,,
174,23992525,,,1,2,3,4,-2,-2,,5,98,0,0,5,"900,000/=",2200,0/=,1,2,5,5,4,5,0/=,0/=,0/=,1,2,1,0/=,0,0/=,0/=,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,2,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,3,4,5,7,10,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,8,13,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
175,23992527,,,1,2,-2,-2,-2,-2,,5,98,0,0,5,"500,000/=",2300,0/=,1,4,5,4,1,5,0/=,0/=,0/=,2,5,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,2,3,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,4,7,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,ADDED MULCHES,2,,,,,,,,,,,,,,
176,23992528,,,1,2,3,4,-2,-2,,5,98,0,0,5,"1,200,000/=",2500,0/=,1,2,5,4,1,5,0/=,0/=,0/=,1,2,1,"3,000,000/=",3 COWS,"1,000,000/=","3,000,000/=",0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,18,-2,-2,-2,,1,,,,,,,,,,,,,,,,2,,,1,3,4,7,11,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,5,7,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,4,5,7,-1,-2,-2,-2,-2,-2,-2,-2,-2,,1,MULCHING,2,,,,,,,,,,,,,,
