Unnamed: 0,SbjNum,Latitude,Longitude,Q128.SatisfactionSupportInformation,Q129.InformationFromWhere.O1,Q129.InformationFromWhere.O2,Q129.InformationFromWhere.O3,Q129.InformationFromWhere.O4,Q129.InformationFromWhere.O5,Q129.InformationFromWhere.O6,Q129.InformationFromWhere.O7,Q129.InformationFromWhere.O8,Q129.InformationFromWhere.O9,Q129.InformationFromWhere.O10,Q129.InformationFromWhere.O11,Q129.InformationFromWhere.O12,Q129.InformationFromWhere.O13,Q129.InformationFromWhere.O14,Q129.InformationFromWhere.O15,Q129.InformationFromWhere.O16,Q129.InformationFromWhere.O17,Q129.InformationFromWhere.O18,Q129.InformationFromWhere.O19.Text,Q130.AgExperimentsFrequency,Q130.AgExperimentsFrequency.Text,Q131.AgSharingFrequency,Q131.AgSharingFrequency.Text,Q132.FarmPromotorGuidanceFrequency,Q132.FarmPromotorGuidanceFrequency.Text,Q133.CoopExtensionSupportFrequency,Q133.CoopExtensionSupportFrequency.Text,Q134.ExtensionOfficerVisitFrequency,Q134.ExtensionOfficerVisitFrequency.Text,Q135.RadioStationFrequency,Q135.RadioStationFrequency.Text,Q136.WeFarmFrequency,Q136.WeFarmFrequency.Text,Q137.MobileFrequency,Q137.MobileFrequency.Text,Q138.NewspaperFrequency,Q138.NewspaperFrequency.Text,Q139.TVFrequency,Q139.TVFrequency.Text,Q140.InternetFrequency,Q140.InternetFrequency.Text,Q141.CenterOfExcellenceFrequency,Q141.CenterOfExcellenceFrequency.Text,Q142.LocalGroupFrequency,Q142.LocalGroupFrequency.Text,Q143.TrainingSessionFrequency,Q143.TrainingSessionFrequency.Text,Q144.TrainingMaterialsFrequency,Q144.TrainingMaterialsFrequency.Text,Q145.MostValuableSources.O1,Q145.MostValuableSources.O2,Q145.MostValuableSources.O3,Q145.MostValuableSources.O4,Q145.MostValuableSources.O5,Q145.MostValuableSources.O6,Q145.MostValuableSources.O7,Q145.MostValuableSources.O8,Q145.MostValuableSources.O9,Q145.MostValuableSources.O10,Q145.MostValuableSources.O11,Q145.MostValuableSources.O12,Q145.MostValuableSources.O13,Q145.MostValuableSources.O14,Q165.ShareNewFarmingPractice,Q165.ShareNewFarmingPractice.Other,Q166.ShareNewFarmingPractice.Example,Q167.HowOftenShareIdeas,Q168.WhoShareIdeaWith,Q169.HowShareInfo.O1,Q169.HowShareInfo.O2,Q169.HowShareInfo.O3,Q169.HowShareInfo.O4,Q169.HowShareInfo.O5,Q169.HowShareInfo.O6,Q169.HowShareInfo.O7,Q169.HowShareInfo.O8,Q169.HowShareInfo.O9,Q169.HowShareInfo.O10.Text,Q174.ReceivedFarmerPromotor,Q175.FarmerPromotorSupportObtained.O1,Q175.FarmerPromotorSupportObtained.O2,Q175.FarmerPromotorSupportObtained.O3,Q175.FarmerPromotorSupportObtained.O4.Text,Q176.SatisfactionFarmerPromotorTraining,Q178.SatisfactionFarmerPromotorDemoPlot,Q182.SatisfactionFarmerPromotorOther,Q184.GPS.Latitude,Q184.GPS.Longitude
193,23992768,,,2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,planting quality seedlings,monthly,fellow farmers,1,7,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
194,23992769,,,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
195,23992773,,,4,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,teaching them how to grow mashrooms,weekly,friends and neighbours,6,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
196,23992774,,,2,1,1,-2,-2,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,5,,-1,,-1,,-1,,4,,-1,,-1,,-1,,4,,-1,,-1,,-1,,-1,,-1,,5,1,2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,share with them better farming methods,quarterly,fellow farmers,6,7,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
197,23992775,,,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to keep bees,monthly,family and friends,6,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
198,23992776,,,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
199,23992777,,,2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,4,,-1,,-1,,-1,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
200,23992778,,,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,3,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to keep bees,monthly,fellow society members,6,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
201,23992779,,,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,4,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,more training on good agricultural practices,monthly,fellow community members,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
202,23992780,,,2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,1,,-1,,6,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,what i have been trained on,monthly,neighbours and friends,7,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
203,23992781,,,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,1,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,fruit growning,quarterly,members of my community,1,6,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
204,23992850,-0.96022602,30.34469021,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to use dry grasses during mulching this can reduce sunligt to hit the roots and stems hence increasing coffee productuon,evert month,by demonstrating,1,3,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,2,3,,-0.96022602,30.34469021
205,23992851,-0.826867165,30.25745571,1,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,5,,5,,5,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,i adviced them to cut and burn all the infected coffee trees.,Every day,with my neighbours,1,2,3,6,8,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-0.826867165,30.25745571
206,23992852,-0.827276975,30.25661152,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,4,,-1,,7,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,you should space coffee while planting and mulching.,once in amonth,i vist and give them advice where neccesary.,1,2,7,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.827276975,30.25661152
207,23992853,-0.503544501,30.29424276,2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
208,23992854,-0.504485712,30.30436872,2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,11,1,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,neighbours,monthly,my neighbours and friends,2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
209,23992855,-0.499291527,30.29382961,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,neighbouring farmers,quarterly,neighbouring farmers,6,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.499291527,30.29382961
210,23992856,-0.48978204,30.28480834,4,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,fellow farmers in the community,monthly,fellow farners in the community,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.48978204,30.28480834
211,23992857,-0.489821414,30.28473029,2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,share the knowlege recieved during training,monthly,fellow society members,1,2,6,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
212,23992858,-0.538371178,30.37385608,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,7,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to plant and harvest in time,every dat,by encouranging them to plant and harvest in time.,1,2,3,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.538371178,30.37385608
213,23992859,-0.548280932,30.36953945,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,4,5,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,taking farmers to my farm and we share ideas together.,every month,showing them examples,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.548280932,30.36953945
214,23992860,-0.522894849,30.3939537,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,i share ideas with my friend on how to put dry grasses in the farm.,every year,with my friends,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.52289485,30.3939537
215,23992862,0.752199807,30.54376046,5,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,-1,,4,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to pluck tea and what i have learnt,monthly,fellow farmers,2,3,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.752199807,30.54376046
216,23992863,0.752163389,30.54318561,5,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,5,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,3,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to plant tea,daily,with fellow friends,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.75216339,30.54318561
217,23992864,0.748998956,30.54901996,5,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,-1,,-1,,8,whem need applies,8,when need be,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to plant properly,when need be,with friends majorly,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.748998956,30.54901996
218,23992865,0.753663271,30.53129421,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,from churches and friends,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,good information,daily,fellow farmer,1,2,8,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,2,,0.753663271,30.53129421
219,23992866,0.755963666,30.53303006,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,1,3,2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to pluck tea and Irrigation,twice in a month,with friends and fellow farmers,1,2,8,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,In managment of tea mainly,4,2,,0.755963666,30.53303006
220,23992867,0.74753786,30.44168803,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,for example how to mulching and changing crop if there is failure,when need arises,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.74753786,30.44168803
221,23992868,0.748782418,30.44328451,2,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,8,it depends when i want it,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,3,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.748782418,30.44328451
222,23992869,0.755954912,30.43016607,1,1,-2,-2,1,-2,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,1,-2,,1,,-1,,-1,,2,,2,,1,,-1,,-1,,2,,2,,-1,,-1,,-1,,-1,,7,,8,9,4,5,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,depending on what the farmer has learnt,twice a month,"with fellow farmers, fellow christains",1,2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,how to plant majorly and manage pests,3,3,,0.755954912,30.43016606
223,23992870,0.750966084,30.44173145,5,-2,-2,-2,1,-2,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,1,,2,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,good farming practice what i have learnt,when need arises and how much i have to share,fellow farmets,1,2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,taught me how to grow bananas,3,3,,0.750966084,30.44173145
224,23992871,0.715539855,30.46173551,5,-2,-2,-2,-2,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,9,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what the farmer has learnt,it depends who asks me,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,Advise on how to pluck tea,3,3,,0.715539855,30.46173551
225,23992872,0.715671261,30.46121611,3,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,Any good farm pratice that i know or learnt,monthly,my fellow farmers and our extension officers,1,2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,taught me how to pluck and weed tea,4,4,,0.715671261,30.46121611
226,23992873,-0.524102753,30.39725621,4,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
227,23992874,-0.638550311,30.22358521,2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.638550311,30.22358521
228,23992875,-0.638678234,30.22363438,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.638678234,30.22363438
229,23992876,-0.638632264,30.22350322,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,share ideas on how to use modern farming,every day,othet farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.638632264,30.22350322
230,23992877,-0.649519833,30.19445259,2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,3,3,,-0.649519833,30.19445259
231,23992878,-0.649063678,30.19389126,2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,6,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,4,3,,-1,-1
232,23992879,-0.64968987,30.19401657,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.64968987,30.19401657
233,23992880,-0.595576475,30.10806441,2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,4,,-1,,4,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.595576475,30.10806441
234,23992881,-0.596599702,30.10771291,1,1,1,-2,1,-2,-2,-2,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,,2,,2,,-1,,4,,5,,-1,,-1,,-1,,2,,2,,3,,-1,,-1,,-1,,4,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.596599703,30.10771291
235,23992882,-0.599163371,30.10946672,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.599163371,30.10946672
236,23992883,-0.600242016,30.11067086,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,from SACCOS,2,,2,,-1,,6,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.600242016,30.11067086
237,23992885,0.715341257,30.46111599,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,8,it depends the need,5,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,like planting in seasons,when need arises,with fellow farmers,1,2,9,-2,-2,-2,-2,-2,-2,and visiting,1,3,-2,-2,prunning on seasons and harvesting,4,1,,0.715341257,30.46111599
238,23992886,0.715421162,30.46173861,3,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,how to pluck tea and maintain it,3,3,,0.715421162,30.46173861
239,23992887,0.715916347,30.46185274,3,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,4,,-1,,-1,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,what i know,daily,with fellow farmers,1,2,3,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,mulching,3,1,,0.715916347,30.46185274
240,23992888,0.712653797,30.46782444,3,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,how to pluck,3,1,,0.712653797,30.46782444
241,23992889,0.713621848,30.46562994,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,on how to pluck tea and how to apply fertilizers,2,1,,0.713621848,30.46562994
242,23992890,0.706020471,30.54194563,3,1,1,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,,6,,7,,-1,,-1,,-1,,1,,1,,2,,2,,1,,2,,-1,,-1,,-1,,-1,,8,10,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,any good farming practice,when need arises,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.706020471,30.54194563
243,23992891,0.706906073,30.55568278,3,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,4,,-1,,5,,5,,2,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,8,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what i have learnt,when need arises,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.706906073,30.55568278
244,23992892,0.711311232,30.53944168,3,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.711311232,30.53944168
